Sum of retweet_count,
Row Labels,Total
MrKrisAnderson,30
MyNamesParadise,97
nakedsoulofike,42
NancyALocke,24
nevesytrof,91
niamhrelease,156
nikujward,40
NirmohiPandya,80
onejstchillin,60
PatronofAdvice,102
pc4Lyf,158
pd_w,129
pdxblake,144
PoliticsNowLAT,0
QueenlyandConf,104
r_a_black,22
rachiemcroth,122
RebekahDelsol,161
RevDAction,41
robdeadtech,0
robynesha,64
SamuraiOccupier,54
savvysexymama,130
ShelbyUsrey,170
SherelleLattany,86
Snow_Crash,131
socialupheaval,32
sophieV83,22
SpinellaJake,45
Spitgray,76
stephaniebarbeh,71
stirlingrock,118
Sublymekat,5
superstartop,124
tara_lynns,2
tatianasteph_,17
tchamplin,75
The_Big_P,0
TheCityMaven,0
themajesticheta,132
thibbledork,88
ThretLVLMidnite,68
TINAMARIE1166,22
ToriMVanHorn,127
tsetsura,139
vickg4767,96
vinnyv37,154
VintageShe,103
walltowallnews,101
wesperry,145
WhatUpPete,115
YoItsKristian,114
yulimar,0
ZERUDAH,29
ZKLh3artsyou,95
Zurczurc,150
LATPoliticsCA,7
AFSCMECouncil36,3
BlackBombshell,3
hstryguru,1
laurie_snyder,1
lnsanford,1
PaulPauloPablo,0
thesadredearth,0
lawrencehurley,2
Govt_News,2
MikeSacksHP,0
LBGazetteNews,1
ShiftLB,1
Ledermuller,1
LADNMarMendoza,1
leJDen,1
AN,0
ManicHispanic28,1
blondie_ramsey,1
MariamKirollos,2
Ghozo,1
kurtantonmaus,2
markdietrich,1
kutluonrjjl9,0
Mellx_,1
DaElement,1
mercnews,3
AngelaWoodall,1
LanzTimesH,1
robertsalonga,3
MikeBrossart,3
DBOntarioNow,2
letygee,3
SBcityNOW,1
MissEriPrincess,5
24hrMGMT,1
forcommongood1,4
MissDamon,3
Pharoahgahmoe,3
THEJINXXSHOW,2
mixedwithacid,1
PEACEFULLYm3,0
MOAofDhills,2
Coopspeaks,1
MyDesert,9
Ali_mo_fackin_G,3
BrookeReese,1
CompaEclipse,6
DirtyDayanna_,5
Ishy_Duz_it42,3
JenniferLikeDuh,10
mariibabes,10
scaterpillar,7
validuenas,12
myfoxla,8
Bright_by_name,6
Charlott_Grace,4
GalindoJoshua,1
legal_eagle360,4
NANEpetete,6
Nisha,0
Runwaymacartist,7
WebDPN,2
nataliee_n,1
iRepLALakers,0
NBCLA,23
adaaaann,9
amber2jewel,8
AnnyVeraG,22
bozobarr,1
carolinewestlun,10
dmcrane,17
e_espinosa,4
gorkiskunklove,3
GRIMIS15,17
HiHelloAdri,2
iam_nikki625,21
JarvisY,12
jazz12,14
jbarronjb,20
jmeeks77,0
JusticeK33per,5
magsmaro,7
ninirios,15
PassionsinLA,6
primehair,18
StephanieElam,11
Tharilyn,16
TheEstrada,20
neontommy,1
AnnenbergRadio,0
OaklandElle,2
OLAASM,2
shoutcacophony,1
organicshopper,1
HOMEOPATH2STARS,1
oskargarcia,2
oscarclovecom,1
spatrickfarrell,0
PasStarNews,2
bgazzar,0
triciazetroc,1
patlabrie,1
VinDoyon,1
PriorLakeAPWH,2
nicoleeoliverr,1
PrisonReformMvt,4
budsandrosesla,2
forcommongood1,7
JacqKD,5
Piper,5
Prisonwatchint,1
NCTTCorSHU,0
RaniaKhalek,3
furlingame,0
Joonbug22,1
windisnow,2
rayway82,1
EdinSasic,1
Ricodotcom,1
Ricodotcom,0
Rinnaella,1
_ForeverNikki_,0
robinthede,2
Fatimah_Simmons,2
LoonaDae,1
rphillipsblog,2
KReidme,2
TunedToTheresa,1
RuleofLawshows,1
mediate4ueu,1
rynsmith,2
GarrettDport,2
RaRa_Savage,1
SamMorales_,1
mspushinweight,1
Sciencereport36,1
tusitalabruni,0
sfbay,1
JoHugsy,1
SFdirewolf,1
one_for_ten,0
SFEX_koskey,1
SFEX_RobNagle,0
SFGate,1
punkboyinsf,0
ShayneMallard,6
aussiepollies,3
danski13julie,5
eapeer16,4
ilVeleno,4
MsCastan,2
senthorun,1
siweiluozi,1
aliklay,0
sjjphd,7
george1772,5
orlikeawhale,6
pkChinensis,3
RevEverett,2
Symbolman,2
yayayarndiva,1
yeloson,6
slonews,1
k_hollister,1
SmileyZacarias,1
Roxxxz_Lovee,1
smlebens,4
FloridaDeathRow,0
jackcarney,0
Mike_B_1978,1
Pmccrsp,2
SNPdavid,7
Bell45,3
burdzeyeview,2
JohnCarnochan,4
La_Lynne,6
LMarryat,5
rattlecans,1
RLemkin,2
sonnyboychris,2
_bingethinker,1
realPhoenixDark,0
Stanford_Daily,2
pkozey,0
RohitSatapathy,0
stilababe09,4
angelalamb58,3
KaylaSelvaggio,3
meggymundo0323,2
MorganSibbit,1
Sutra_Da_First,1
shawnyMontana,1
TedKottler,1
winecountrydog,0
TheAmericanBear,1
MDSirek,1
TheCityMaven,1
Nickfromlb,1
thedailybeast,14
bibacus,0
emrldcitychick,12
fisheespix,6
flipboardnews1,5
fraserbutterwor,0
GoldenGalt,0
hipsterdufus,0
onyeeleung,7
PatsyRoussel,9
PeggyStuart,8
planetmars2012,11
rafaelyzaguirre,0
ReneHardtke,10
xmaseveeve,3
thekabira,1
CGinCali,0
thesadredearth,2
akwala,1
Reenit,1
Thurzday,2
DJ_SPAZZZ,0
SimplyLoisLane,1
topix_sf,1
DrozDaniel,0
TopsyRT,1
NorCaLawyer,0
USCrime,2
lynner1414,0
Yumiwilson,0
vas_a_morir,1
itsmooney,2
VivaRoosevelt,1
Rajiv_Narayan,0
voteyeson36,2
AdvocateEve,0
CA3Xmom,0
WebDPN,5
ArgusJHult,5
FloridaDeathRow,0
grainne,3
GregMitch,1
MiyamaeYukari,3
WWLA,3
lauradiven,3
MiriShira,0
RadioChio,2
ZahraBilloo,4
DavidKaib,1
IbrahimMimou,2
qshughes,3
Smiiint,2
Zazart,1
DrozDaniel,1
(blank),942
__mattharris,0
_erick_a,0
_EUsOJ,0
_Santa_Barbara,0
_treehugger,0
_TRILLAthanYB,0
10News,0
1darts,0
1tsplove,0
24AheadDotCom,0
24HOfNews,0
2xduece60,0
4_yourhealth,0
8Anna22,0
960knew,0
A_DoseOfDonna,0
ab_ollie,0
abc15,0
abolishdp,0
acsodsa,0
adamhudson5,0
adena510,0
ahLuvKiss,0
Ajilukmantoro,0
AlbanyTribune,0
AlexaMorales,0
alexanberlin,0
alexhilbert,0
AlexjandriaSays,0
alnotes,0
AlwaysIzziee,0
amaaandapleease,0
AmauryBrelet,0
Amicus_ALJ,0
AmnestyUNL,0
amyshimshon,0
Anabel_CYI,0
andiran,0
andreadawnnn,0
andrewmkelly9,0
Andy_Croy,0
AnEvilBeauty,0
angelarojas96,0
Ani21,0
AnnGarrison,0
annie_lull,0
AnnMc5,0
AOAToday,0
APAinc,0
appealdemocrat,0
ARangelTKYM,0
ArchdioceseSF,0
ArleneKock,0
ArminWolf,0
artjcatalan,0
artpractical,0
asakinca,0
ASDem,0
AshleighDanee,0
ask_questions,0
ATA_Destino,0
Ayamtweeting,0
AyyoNicki_,0
badPuppies,0
bakersfieldday,0
bakicsandra,0
BallotStrategy,0
banyardvsduncan,0
baptistpress,0
BayAreaConnect1,0
BayAreaData,0
Bazlucooko,0
beingtherewith,0
BendsTwdJustice,0
bendthearc_sca,0
berkeleyhillel,0
BGLyons,0
BHeilveil,0
bicyclepunk,0
BigTimeMarket,0
Bill_Owen,0
billaron,0
Biscuit_Angel,0
blessedbyhm,0
bloodyHO,0
bmesfin,0
bmw_free,0
boardgames211,0
bob852951,0
BobbyDtv,0
bobbymeplease,0
bodie0,0
BohoMarket,0
BPMFans,0
bradp00,0
breakinglanews,0
BrendaBren,0
Briancrime,0
brittprimer,0
brontyman,0
brownisthecolor,0
bsalvato,0
btitze,0
Bubbaroxx69,0
buckybone,0
BuddyConner,0
budsandrosesla,0
BukanTTW,0
BXXIII,0
CA,0
CA_Bakersfield,0
CA_DUI_Laws,0
CA_Sacramento,0
Cab_Joe,0
cabeachrunner,0
CAinjuryLawyer,0
California_Guid,0
California_trav,0
californiabeat,0
CaliforniaBred_,0
CaliforniaGuide,0
californianewsn,0
CameronWoodward,0
CantHoldMeDown,0
CaptainSorrow,0
carecumber,0
carlmanaster,0
cartdawg,0
CAStateReform,0
CausaJusta1,0
CBSSF,0
CeeeLoLo,0
CelebsSocial,0
ChadLivengood,0
chaibabachai,0
Chase286,0
chatterscatter,0
ChequamegonDems,0
chikacintli,0
chrishavelha,0
ChrisMegerian,0
ChrisRedlitz,0
christinaemilym,0
citrusbay14,0
CityoLosAngeles,0
CityProjectCA,0
CJCJmedia,0
CJLFsacramento,0
cjpc1975,0
ClaraMcGregor,0
Claudia_Botero,0
clemsat,0
ClickinClackin,0
cncpunishment,0
Cocoblossom,0
cocteau8,0
ColinRSmith,0
colorfullizard,0
combatsdh,0
CorpusRepublcns,0
cory_golden,0
CourageCampaign,0
CowPolitics,0
CVbornDCbred,0
DailyDigitalID,0
danesundseth,0
danharley,0
danielcarmody,0
Danieldcclark,0
DannyMergil,0
DaOneMarzz,0
DaphneZuniga,0
darionahi,0
Dat_Taco80,0
davidalove,0
DavidArriaga,0
DavidZgurski,0
DebErupts,0
debrajsaunders,0
DebtFreeBuddy,0
Defender411,0
Delaproser,0
DennisCLatham,0
derekhallquist,0
DerekHenryFlood,0
devidarkwolf,0
