id,retweet_id,twitter_id,user_id,text,language,screen_name,location,in_reply_to_status_id,in_reply_to_user_id,retweet_user_id,truncated,in_reply_to_screen_name,created_at,retweet_count,lat,lon,profile_image_url,source,retweeted,coordinates,favorited,geo,place,in_reply_to_calc
395,0,266063735737688065,16434402,"RT @kcranews: Californians reject Prop 38: California voters have rejected Proposition 38, a broad-based income tax increase that... htt ...",NULL,jeffreylinton,NULL,NULL,NULL,NULL,0,,"2012-11-07 06:25:12",4,NULL,NULL,NULL,"Twitter for iPad",0,NULL,0,NULL,NULL,kcranews
396,0,266063741332885504,107149156,"RT @EXSKF: カリフォルニア州Proposition 37（GMOラベル）、モンサントの大勝利の見込み！現在58.3 パーセント反対、 41.7パーセント賛成。反対キャンペーン４千４百万ドルのほとんど全部は州外から。オバマも勝った事だし、ますますやりたい放題のモン ...",NULL,tororon1225,NULL,NULL,NULL,NULL,0,,"2012-11-07 06:25:13",10,NULL,NULL,NULL,"Twitter for iPhone",0,NULL,0,NULL,NULL,EXSKF
397,0,266063754968571904,460863819,"RT @kcranews: Californians reject Prop 38: California voters have rejected Proposition 38, a broad-based income tax increase that... htt ...",NULL,mendeznorma59,NULL,NULL,NULL,NULL,0,,"2012-11-07 06:25:17",5,NULL,NULL,NULL,"Twitter for Android",0,NULL,0,NULL,NULL,kcranews
398,0,266063803576365056,32808158,"what about prop. 30?  what about it?  will we send the kids to school next year or not? inquiring minds want to know...",NULL,RebSyd,NULL,NULL,NULL,NULL,0,,"2012-11-07 06:25:28",0,NULL,NULL,NULL,web,0,NULL,0,NULL,NULL,
399,0,266063815865688064,27944780,"RT @studentactivism: Proposition 30 slowly tightening in California. Yes vote now at 48.7% and rising.",NULL,Scootles7,NULL,NULL,NULL,NULL,0,,"2012-11-07 06:25:31",3,NULL,NULL,NULL,web,0,NULL,0,NULL,NULL,studentactivism
400,0,266063842415628289,435253944,"RT @HealthRanger: Proposition 37 appears to have failed in California, but GMO labeling awareness achieves victory http://t.co/4qv1KP3D  ...",NULL,laursyms,NULL,NULL,NULL,NULL,0,,"2012-11-07 06:25:37",19,NULL,NULL,NULL,"Twitter for Android",0,NULL,0,NULL,NULL,HealthRanger
401,0,266063851500474368,289156907,"[CapitolAlert] Proposition 38 rejected by voters: Voters on Tuesday handily rejected Proposition 38, an initiati... http://t.co/YRZtQWr9",NULL,YourNastySac,NULL,NULL,NULL,NULL,0,,"2012-11-07 06:25:40",0,NULL,NULL,NULL,twitterfeed,0,NULL,0,NULL,NULL,
402,0,266063853325012992,16205823,"[CapitolAlert] Proposition 38 rejected by voters: Voters on Tuesday handily rejected Proposition 38, an initiati... http://t.co/EwO6IKoZ",NULL,russfeed,NULL,NULL,NULL,NULL,0,,"2012-11-07 06:25:40",0,NULL,NULL,NULL,twitterfeed,0,NULL,0,NULL,NULL,
403,0,266063860589555712,397304698,"Damn Prop. 30 needs to pass!",NULL,DelRealM,NULL,NULL,NULL,NULL,0,,"2012-11-07 06:25:42",0,NULL,NULL,NULL,"Twitter for Android",0,NULL,0,NULL,NULL,
404,0,266064424761184256,579177935,"Anti-Death Penalty Prop. 34 Trailing: Proposition 34 proposes to replace the death penalty with life ... http://t.co/5UHD84hG #riverside",NULL,News_Riverside,NULL,NULL,NULL,NULL,0,,"2012-11-07 06:27:56",0,NULL,NULL,NULL,twitterfeed,0,NULL,0,NULL,NULL,
405,0,266064441488052224,65411773,"ugh no on props 30 &amp; 37 winning! #why!! #ridiculous",NULL,missalfie27,NULL,NULL,NULL,NULL,0,,"2012-11-07 06:28:00",0,NULL,NULL,NULL,"Twitter for iPhone",0,NULL,0,NULL,NULL,
406,0,266064450228998144,592050339,"✌ Reading ""Prop. 37: Genetic food labels trailing - SFGate"" http://t.co/msePhwEN",NULL,nicoleisreading,NULL,NULL,NULL,NULL,0,,"2012-11-07 06:28:02",0,NULL,NULL,NULL,Reading.am,0,NULL,0,NULL,NULL,
407,0,266064489005342720,176281994,"RT @HealthRanger: Proposition 37 appears to have failed in California, but GMO labeling awareness achieves victory http://t.co/4qv1KP3D  ...",NULL,CottageWays,NULL,NULL,NULL,NULL,0,,"2012-11-07 06:28:12",27,NULL,NULL,NULL,web,0,NULL,0,NULL,NULL,HealthRanger
408,0,266064492562096129,82672805,"I wanted Prop. 30 to pass just as the next person, but I was really hoping 38 could pass also, since it has to do with my major.",NULL,RichObamaJr,NULL,NULL,NULL,NULL,0,,"2012-11-07 06:28:12",0,NULL,NULL,NULL,web,0,NULL,0,NULL,NULL,
409,0,266064510488551424,27088567,"RT @jillstewart: Landslide Victory for Proposition 35 to Increase Sex Trafficking Penalties http://t.co/P8ubgeEn via @laweekly",NULL,dawnarama3,NULL,NULL,NULL,NULL,0,,"2012-11-07 06:28:17",8,NULL,NULL,NULL,web,0,NULL,0,NULL,NULL,jillstewart
410,0,266064514229891073,579163957,"Anti-Death Penalty Prop. 34 Trailing: Proposition 34 proposes to replace the death penalty with life im... http://t.co/kW8ZsAPh #sanjose",NULL,NewsSanJoseCA,NULL,NULL,NULL,NULL,0,,"2012-11-07 06:28:18",0,NULL,NULL,NULL,twitterfeed,0,NULL,0,NULL,NULL,
411,0,266064522782068736,15725106,"RT @BakoEditor: LOS ANGELES (AP) — California voters have rejected Proposition 38, tax hike for public schools.",NULL,tbcbreakingnews,NULL,NULL,NULL,NULL,0,,"2012-11-07 06:28:20",4,NULL,NULL,NULL,web,0,NULL,0,NULL,NULL,BakoEditor
412,0,266064527311908864,169021183,"MT @ellenhuet /Prop. 36, which revises 3 strikes law, will pass, Chronicle is projecting. Story update soon. #sfcvote http://t.co/ndE0EREK",NULL,RGtweets510,NULL,NULL,NULL,NULL,0,,"2012-11-07 06:28:21",0,NULL,NULL,NULL,"Tweetbot for iOS",0,NULL,0,NULL,NULL,
413,0,266066194321252352,20928192,"Opponents celebrate what they call defeat of insurance measure Prop. 33.",NULL,AnthonyYorkLAT,NULL,NULL,NULL,NULL,0,,"2012-11-07 06:34:58",0,NULL,NULL,NULL,web,0,NULL,0,NULL,NULL,
414,0,266066199316680704,62481644,"RT @AaronCohen777: Proposition 35, on human trafficking, passes! http://t.co/nAhV2ZTT ~LA Times",NULL,soniamswindle,NULL,NULL,NULL,NULL,0,,"2012-11-07 06:34:59",27,NULL,NULL,NULL,"Twitter for BlackBerry®",0,NULL,0,NULL,NULL,AaronCohen777
