"id","retweet_id","twitter_id","user_id","text","language","screen_name","location","in_reply_to_status_id","in_reply_to_user_id","retweet_user_id","truncated","in_reply_to_screen_name","created_at","retweet_count","lat","lon","profile_image_url","source","retweeted","coordinates","favorited","geo","place","in_reply_to_calc"
29422,0,248988088452390913,68396108,"RT @LifeDr: BRAGG LIVE FOOD PRODUCTS
SUPPORTS NON-GMO FOOD LABELING ~ Vote YES on Proposition 37! http://t.co/S7HjUlEW",NULL,"PatrickNycz",NULL,NULL,NULL,NULL,0,"","2012-09-21 03:32:40",0,NULL,NULL,NULL,"Twitter for iPhone",0,"",0,"","","LifeDr"
30162,0,248988179145830402,93289584,"Stonyfield Chairman Throws Weight/Commitment behind Proposition 37 in California http://t.co/zqAZ0uAb",NULL,"BigViews",NULL,NULL,NULL,NULL,0,"","2012-09-21 03:33:02",0,NULL,NULL,NULL,"twitterfeed",0,"",0,"","",""
24897,0,248995238704717824,707378167,"RT @aktionitems: #BayFood: California Proposition 37 – Your Right to Know What is in Your Food @Cornucopia_Inst http://t.co/DQ37crOD",NULL,"mermaid54A6",NULL,NULL,NULL,NULL,0,"","2012-09-21 04:01:05",3,NULL,NULL,NULL,"web",0,"",0,"","","aktionitems"
24898,0,248995303091482624,198791405,"No on Prop. 37 » Contact http://t.co/UkC5FFiJ via @NoProp37",NULL,"JoseLeo63",NULL,NULL,NULL,NULL,0,"","2012-09-21 04:01:21",0,NULL,NULL,NULL,"Tweet Button",0,"",0,"","",""
25621,0,249009499598360577,285383885,"Monsanto’s Top 7 Lies About GMO Labeling and Proposition 37 http://t.co/QVtMrjIe",NULL,"kkett12001",NULL,NULL,NULL,NULL,0,"","2012-09-21 04:57:45",0,NULL,NULL,NULL,"Facebook",0,"",0,"","",""
29426,0,249016078435483648,627370317,"Prop. 37 is not answer on food labeling - San Francisco Chronicle: San Francisco ChronicleProp. 37 is not answer... http://t.co/2Ha3aIIK",NULL,"FrankBuchanan5",NULL,NULL,NULL,NULL,0,"","2012-09-21 05:23:54",0,NULL,NULL,NULL,"twitterfeed",0,"",0,"","",""
24899,0,249016363685904385,186494246,"SF Chronicle:  Prop. 37 is not answer on food labeling http://t.co/3LUwAe1D #sfgate #editorial",NULL,"CalOpinion",NULL,NULL,NULL,NULL,0,"","2012-09-21 05:25:02",0,NULL,NULL,NULL,"dlvr.it",0,"",0,"","",""
24902,0,249023456178495488,90163709,"Whole Foods Market Backs California’s GMO Labeling Proposition 37 http://t.co/wmcpe5Jo via @organicconnect",NULL,"tsue1136",NULL,NULL,NULL,NULL,0,"","2012-09-21 05:53:13",0,NULL,NULL,NULL,"Triberr",0,"",0,"","",""
28701,0,249031079049166848,191325452,"Go Prop. 37! http://t.co/G6trP8oQ",NULL,"rwblivenews",NULL,NULL,NULL,NULL,0,"","2012-09-21 06:23:30",0,NULL,NULL,NULL,"Facebook",0,"",0,"","",""
29435,0,249031971941019649,380366631,"Monsanto, pesticide companies have now spent more than $19 million to kill Prop. 37 http://t.co/8NT67yjM via @HealthRanger",NULL,"JillSwyers",NULL,NULL,NULL,NULL,0,"","2012-09-21 06:27:03",0,NULL,NULL,NULL,"Tweet Button",0,"",0,"","",""
26442,0,249033827127816192,306550435,"Prop. 37 is not answer on food labeling - San Francisco Chronicle: San Francisco ChronicleProp. 37 is not answer... http://t.co/i4BYLHUK",NULL,"00ASHLEYMARIE00",NULL,NULL,NULL,NULL,0,"","2012-09-21 06:34:25",0,NULL,NULL,NULL,"twitterfeed",0,"",0,"","",""
29436,0,249040158689738752,10487832,"RT @tsue1136: Whole Foods Market Backs California’s GMO Labeling Proposition 37 http://t.co/JxvS1yBf via @organicconnect",NULL,"troycorley",NULL,NULL,NULL,NULL,0,"","2012-09-21 06:59:35",0,NULL,NULL,NULL,"TweetCaster for Android",0,"",0,"","","tsue1136"
24905,0,249040463238160384,195524777,"CLN: Action Alert: Help Get This Prop. 37 GMO Right to Know Ad On TV http://t.co/peHUW7Ok",NULL,"conscious_news",NULL,NULL,NULL,NULL,0,"","2012-09-21 07:00:48",0,NULL,NULL,NULL,"ConsciousLifeNews.com",0,"",0,"","",""
29437,0,249040982727852032,299955083,"RT @organicguru: California Proposition 37 – Your Right to Know What is in Your Food  http://t.co/YVwbHbmZ",NULL,"TheNaveenDunney",NULL,NULL,NULL,NULL,0,"","2012-09-21 07:02:51",0,NULL,NULL,NULL,"Twitter for iPhone",0,"",0,"","","organicguru"
25627,0,249042434900779008,60863039,"Monsanto, pesticide companies have now spent more than $19 million to kill Prop. 37 http://t.co/X3vz3EJ0",NULL,"gijacklin",NULL,NULL,NULL,NULL,0,"","2012-09-21 07:08:38",0,NULL,NULL,NULL,"Facebook",0,"",0,"","",""
30170,0,249049129123209216,45549610,"Monsanto, pesticide companies have now spent more than $19 million to kill Prop. 37 http://t.co/NoG2KHtk via @HealthRanger",NULL,"stephaniebre64",NULL,NULL,NULL,NULL,0,"","2012-09-21 07:35:14",0,NULL,NULL,NULL,"Tweet Button",0,"",0,"","",""
29438,0,249051343740874752,22085695,"Monsanto, pesticide companies have now spent more than $19 million to kill Prop. 37 http://t.co/SggHT0z6 via @HealthRanger",NULL,"captainbluey",NULL,NULL,NULL,NULL,0,"","2012-09-21 07:44:02",0,NULL,NULL,NULL,"Tweet Button",0,"",0,"","",""
30172,0,249051853470433280,264122287,"RT @captainbluey: Monsanto, pesticide companies have now spent more than $19 million to kill Prop. 37 http://t.co/SggHT0z6 via @HealthRanger",NULL,"_darkhours",NULL,NULL,NULL,NULL,0,"","2012-09-21 07:46:03",1,NULL,NULL,NULL,"web",0,"",0,"","","captainbluey"
28703,0,249052377519382528,317369332,"Monsanto, pesticide companies have now spent more than $19 million to kill Prop. 37 http://t.co/V57ae4fX I WANT 2 NO WHAT MY KIDS R EATING",NULL,"DEBBYGIRL1",NULL,NULL,NULL,NULL,0,"","2012-09-21 07:48:08",0,NULL,NULL,NULL,"Tweet Button",0,"",0,"","",""
27945,0,249055477667876864,216516048,"Monsanto, pesticide companies have now spent more than $19 million to kill Prop. 37 http://t.co/pKmttbFT via @HealthRanger",NULL,"JusJane53",NULL,NULL,NULL,NULL,0,"","2012-09-21 08:00:27",0,NULL,NULL,NULL,"Tweet Button",0,"",0,"","",""
28704,0,249056167190478848,312261322,"RT @captainbluey: Monsanto, pesticide companies have now spent more than $19 million to kill Prop. 37 http://t.co/SggHT0z6 via @HealthRanger",NULL,"mlleginette",NULL,NULL,NULL,NULL,0,"","2012-09-21 08:03:12",2,NULL,NULL,NULL,"Twitter for iPhone",0,"",0,"","","captainbluey"
30173,0,249058158088179712,33834391,"#CONSPIRACY #LatestHeadlines Monsanto, Pesticide Companies Have Now Spent More Than $19 Million to Kill Prop. 37 http://t.co/Ual6FOym",NULL,"Anarchified",NULL,NULL,NULL,NULL,0,"","2012-09-21 08:11:06",0,NULL,NULL,NULL,"dlvr.it",0,"",0,"","",""
25628,0,249058509122064385,250579734,"Regulatory Issues: The Impact of Proposition 37 on the U.S. Food Industry http://t.co/EM12ZDl1",NULL,"noledge4u",NULL,NULL,NULL,NULL,0,"","2012-09-21 08:12:30",0,NULL,NULL,NULL,"LinkedIn",0,"",0,"","",""
28705,0,249059188683206657,761449063,"Monsanto, pesticide companies have now spent more than $19 million to kill Prop. 37 http://t.co/kFAbzzrc",NULL,"RandaChedid",NULL,NULL,NULL,NULL,0,"","2012-09-21 08:15:12",0,NULL,NULL,NULL,"Facebook",0,"",0,"","",""
26443,0,249059344908443650,404346874,"RT @captainbluey: Monsanto, pesticide companies have now spent more than $19 million to kill Prop. 37 http://t.co/SggHT0z6 via @HealthRanger",NULL,"altusdominus",NULL,NULL,NULL,NULL,0,"","2012-09-21 08:15:49",3,NULL,NULL,NULL,"web",0,"",0,"","","captainbluey"
27208,0,249059604078678016,121776303,"RT @captainbluey: Monsanto, pesticide companies have now spent more than $19 million to kill Prop. 37 http://t.co/SggHT0z6 via @HealthRanger",NULL,"fleursdespoir",NULL,NULL,NULL,NULL,0,"","2012-09-21 08:16:51",4,NULL,NULL,NULL,"web",0,"",0,"","","captainbluey"
30174,0,249060596945932288,95918629,"Monsanto, Pesticide Companies Have Now Spent More Than $19 Million to Kill Prop. 37 http://t.co/uj8z7Iix",NULL,"INF0S7R34M",NULL,NULL,NULL,NULL,0,"","2012-09-21 08:20:48",0,NULL,NULL,NULL,"twitterfeed",0,"",0,"","",""
29439,0,249061356148518912,580334693,"Prop. 37 is not answer on food labeling http://t.co/oym7uNa7",NULL,"CAStateReform",NULL,NULL,NULL,NULL,0,"","2012-09-21 08:23:49",0,NULL,NULL,NULL,"@CAStateReform",0,"",0,"","",""
24907,0,249063342872858624,92254874,"News Monsanto, Pesticide Companies Have Now Spent More Than $19 Million to Kill Prop. 37 http://t.co/wiuGDw9x",NULL,"LifeSimpleAs",NULL,NULL,NULL,NULL,0,"","2012-09-21 08:31:42",0,NULL,NULL,NULL,"MarketMeSuite",0,"",0,"","",""
30175,0,249063689062330369,237906440,"Monsanto, Pesticide Companies Have Now Spent More Than $19 Million to Kill Prop. 37 http://t.co/sGhQ20Dt David Icke #News",NULL,"FloridaSouthern",NULL,NULL,NULL,NULL,0,"","2012-09-21 08:33:05",0,NULL,NULL,NULL,"dlvr.it",0,"",0,"","",""
30176,0,249063699225116672,556895266,"Monsanto, Pesticide Companies Have Now Spent More Than $19 Million to Kill Prop. 37 http://t.co/kvQnXEkH #NOWHOT♕",NULL,"24Leaks",NULL,NULL,NULL,NULL,0,"","2012-09-21 08:33:07",0,NULL,NULL,NULL,"dlvr.it",0,"",0,"","",""
26444,0,249063761737039873,47642232,"Monsanto, pesticide companies have now spent more than $19 million to kill Prop. 37 http://t.co/WAyHrYVo via @HealthRanger",NULL,"joaniegreggains",NULL,NULL,NULL,NULL,0,"","2012-09-21 08:33:22",0,NULL,NULL,NULL,"Tweet Button",0,"",0,"","",""
28708,0,249068406907752448,474326411,"#Monsanto, pesticide companies have now spent more than $19 million to kill Prop. 37 ~ http://t.co/KUhrmNkM",NULL,"_Anonymiss_",NULL,NULL,NULL,NULL,0,"","2012-09-21 08:51:50",0,NULL,NULL,NULL,"web",0,"",0,"","",""
27947,0,249068628224385024,84277427,"RT @joaniegreggains: Monsanto, pesticide companies have now spent more than $19 million to kill Prop. 37 http://t.co/WAyHrYVo via @Healt ...",NULL,"2313Productions",NULL,NULL,NULL,NULL,0,"","2012-09-21 08:52:43",0,NULL,NULL,NULL,"web",0,"",0,"","","joaniegreggains"
27948,0,249068685866704896,812827328,"RT @_Anonymiss_: #Monsanto, pesticide companies have now spent more than $19 million to kill Prop. 37 ~ http://t.co/KUhrmNkM",NULL,"Anonymiss_Vik",NULL,NULL,NULL,NULL,0,"","2012-09-21 08:52:56",1,NULL,NULL,NULL,"Twitter for Android",0,"",0,"","","_Anonymiss_"
25631,0,249069500085985280,273017648,"RT @_Anonymiss_: #Monsanto, pesticide companies have now spent more than $19 million to kill Prop. 37 ~ http://t.co/KUhrmNkM",NULL,"Andreas_H_76",NULL,NULL,NULL,NULL,0,"","2012-09-21 08:56:10",2,NULL,NULL,NULL,"Twitter for iPhone",0,"",0,"","","_Anonymiss_"
24910,0,249069872846360580,614237797,"RT @_Anonymiss_: #Monsanto, pesticide companies have now spent more than $19 million to kill Prop. 37 ~ http://t.co/KUhrmNkM",NULL,"ODD_global",NULL,NULL,NULL,NULL,0,"","2012-09-21 08:57:39",3,NULL,NULL,NULL,"Twitter for Android",0,"",0,"","","_Anonymiss_"
27211,0,249070370009792512,614335950,"RT @_Anonymiss_: #Monsanto, pesticide companies have now spent more than $19 million to kill Prop. 37 ~ http://t.co/KUhrmNkM",NULL,"Acampada_Duess",NULL,NULL,NULL,NULL,0,"","2012-09-21 08:59:38",4,NULL,NULL,NULL,"Twitter for Android",0,"",0,"","","_Anonymiss_"
30177,0,249070876409077760,614348200,"RT @_Anonymiss_: #Monsanto, pesticide companies have now spent more than $19 million to kill Prop. 37 ~ http://t.co/KUhrmNkM",NULL,"Acampada_NRW",NULL,NULL,NULL,NULL,0,"","2012-09-21 09:01:39",5,NULL,NULL,NULL,"Twitter for Android",0,"",0,"","","_Anonymiss_"
26445,0,249071117116002304,546818185,"Monsanto, pesticide companies have now spent more than $19 million to kill Prop. 37 http://t.co/KLhEPoz8",NULL,"TotalWellnessGr",NULL,NULL,NULL,NULL,0,"","2012-09-21 09:02:36",0,NULL,NULL,NULL,"Sprout Social",0,"",0,"","",""
25632,0,249071308246224897,351042945,"RT @_Anonymiss_: #Monsanto, pesticide companies have now spent more than $19 million to kill Prop. 37 ~ http://t.co/KUhrmNkM",NULL,"femacampinmate",NULL,NULL,NULL,NULL,0,"","2012-09-21 09:03:22",6,NULL,NULL,NULL,"web",0,"",0,"","","_Anonymiss_"
29444,0,249072245316653057,347546264,"Monsanto, pesticide companies have now spent more than $19 million to kill Prop. 37: The latest campaign finance... http://t.co/Y9Ng04xL",NULL,"HerbalistaMD",NULL,NULL,NULL,NULL,0,"","2012-09-21 09:07:05",0,NULL,NULL,NULL,"twitterfeed",0,"",0,"","",""
29445,0,249072247346692096,145402577,"Monsanto, pesticide companies have now spent more than $19 million to kill Prop. 37: The latest campaign finance... http://t.co/EL14KOfO",NULL,"zikyzoo",NULL,NULL,NULL,NULL,0,"","2012-09-21 09:07:05",0,NULL,NULL,NULL,"twitterfeed",0,"",0,"","",""
29446,0,249072256821653505,113365712,"Monsanto, pesticide companies have now spent more than $19 million to kill Prop. 37: The latest campaign finance... http://t.co/KK4fh86x",NULL,"fairbird2",NULL,NULL,NULL,NULL,0,"","2012-09-21 09:07:08",0,NULL,NULL,NULL,"twitterfeed",0,"",0,"","",""
29447,0,249072257035542528,45904889,"Monsanto, pesticide companies have now spent more than $19 million to kill Prop. 37 http://t.co/oT9jRGAu http://t.co/pgXNNEGy",NULL,"mpneil",NULL,NULL,NULL,NULL,0,"","2012-09-21 09:07:08",0,NULL,NULL,NULL,"twitterfeed",0,"",0,"","",""
29448,0,249072258402877440,824021989,"http://t.co/SIKqIP7w: Monsanto, pesticide companies have now spent more than $19 million to kill Prop. 37: The la... http://t.co/0SbcVAMJ",NULL,"OccupyPressNews",NULL,NULL,NULL,NULL,0,"","2012-09-21 09:07:08",0,NULL,NULL,NULL,"twitterfeed",0,"",0,"","",""
29449,0,249072260915277825,617152629,"RT @_Anonymiss_: #Monsanto, pesticide companies have now spent more than $19 million to kill Prop. 37 ~ http://t.co/KUhrmNkM",NULL,"Acampada_Europe",NULL,NULL,NULL,NULL,0,"","2012-09-21 09:07:09",6,NULL,NULL,NULL,"Twitter for Android",0,"",0,"","","_Anonymiss_"
29450,0,249072261712191488,575028868,"Monsanto, pesticide companies have now spent more than $19 million to kill Prop. 37 http://t.co/43PlFXea",NULL,"childresschiro",NULL,NULL,NULL,NULL,0,"","2012-09-21 09:07:09",0,NULL,NULL,NULL,"twitterfeed",0,"",0,"","",""
29451,0,249072262622367744,136718151,"#health #life | Monsanto, pesticide companies have now spent more than $19 million to kill Prop. 37 http://t.co/kHbscCUP | @honeybunboutiq",NULL,"HoneyBunBoutiq",NULL,NULL,NULL,NULL,0,"","2012-09-21 09:07:09",0,NULL,NULL,NULL,"twitterfeed",0,"",0,"","",""
29452,0,249072263943569408,358799866,"#Natural #News Monsanto, pesticide companies have now spent more than $19 million to kill Prop. 37: The latest c... http://t.co/qzLxYZJj",NULL,"Vote_Online",NULL,NULL,NULL,NULL,0,"","2012-09-21 09:07:09",0,NULL,NULL,NULL,"twitterfeed",0,"",0,"","",""
29453,0,249072265935867904,212086240,"Monsanto, pesticide companies have now spent more than $19 million to kill Prop. 37 http://t.co/Vkobahjz",NULL,"TheAlphamist",NULL,NULL,NULL,NULL,0,"","2012-09-21 09:07:10",0,NULL,NULL,NULL,"twitterfeed",0,"",0,"","",""
29454,0,249072272344768512,704644712,"Monsanto, pesticide companies have now spent more than $19 million to kill Prop. 37: The latest campaign finance... http://t.co/HIIDq62A",NULL,"myhomecarers",NULL,NULL,NULL,NULL,0,"","2012-09-21 09:07:11",0,NULL,NULL,NULL,"twitterfeed",0,"",0,"","",""
29455,0,249072273070370816,508119717,"Monsanto, pesticide companies have now spent more than $19 million to kill Prop. 37: The latest campaign finance... http://t.co/evFlnyDs",NULL,"DrMattRoe",NULL,NULL,NULL,NULL,0,"","2012-09-21 09:07:12",0,NULL,NULL,NULL,"twitterfeed",0,"",0,"","",""
29456,0,249072275624701955,24216744,"Monsanto, pesticide companies have now spent more than $19 million to kill Prop. 37: The la... http://t.co/xgso7yDK via @NaturalNews.com",NULL,"AryehsSharings",NULL,NULL,NULL,NULL,0,"","2012-09-21 09:07:12",0,NULL,NULL,NULL,"twitterfeed",0,"",0,"","",""
29457,0,249072276664877056,789828674,"Monsanto, pesticide companies have now spent more than $19 million to kill Prop. 37: The latest campaign finance... http://t.co/UsgDDlLf",NULL,"GentryChiroprac",NULL,NULL,NULL,NULL,0,"","2012-09-21 09:07:12",0,NULL,NULL,NULL,"twitterfeed",0,"",0,"","",""
29458,0,249072277671522304,800691932,"Monsanto, pesticide companies have now spent more than $19 million to kill Prop. 37: The latest campaign finance... http://t.co/7bMZMKfl",NULL,"DaabonOrganics",NULL,NULL,NULL,NULL,0,"","2012-09-21 09:07:13",0,NULL,NULL,NULL,"twitterfeed",0,"",0,"","",""
29459,0,249072279424749569,402160129,"Monsanto, pesticide companies have now spent more than $19 million to kill Prop. 37: The latest campaign finance... http://t.co/jkSc9nG1",NULL,"JaquiKarr",NULL,NULL,NULL,NULL,0,"","2012-09-21 09:07:13",0,NULL,NULL,NULL,"twitterfeed",0,"",0,"","",""
30178,0,249072410215714816,229781294,"RT @Vote_Online: #Natural #News Monsanto, pesticide companies have now spent more than $19 million to kill Prop. 37: The latest c... htt ...",NULL,"GamerOps",NULL,NULL,NULL,NULL,0,"","2012-09-21 09:07:44",1,NULL,NULL,NULL,"web",0,"",0,"","","Vote_Online"
30179,0,249072442633515008,200926223,"Prop. 37 is not answer on food labeling: We do not have an issue with the concept of letting Californians know w... http://t.co/ZpRKNjw2",NULL,"foodrecipe1on1",NULL,NULL,NULL,NULL,0,"","2012-09-21 09:07:52",0,NULL,NULL,NULL,"twitterfeed",0,"",0,"","",""
24911,0,249072785211678721,617081819,"RT @_Anonymiss_: #Monsanto, pesticide companies have now spent more than $19 million to kill Prop. 37 ~ http://t.co/KUhrmNkM",NULL,"Acampada_World",NULL,NULL,NULL,NULL,0,"","2012-09-21 09:09:14",8,NULL,NULL,NULL,"Twitter for Android",0,"",0,"","","_Anonymiss_"
24912,0,249072866304352256,36924894,"Prop. 37 is not answer on food labeling http://t.co/ik0jcenk",NULL,"ice_simplicity",NULL,NULL,NULL,NULL,0,"","2012-09-21 09:09:33",0,NULL,NULL,NULL,"twitterfeed",0,"",0,"","",""
24913,0,249072872490950657,742001424,"Monsanto, pesticide companies have now spent more than $19 million to kill Prop. 37 http://t.co/aXeYtVgH",NULL,"IamLinaMohamed",NULL,NULL,NULL,NULL,0,"","2012-09-21 09:09:35",0,NULL,NULL,NULL,"dlvr.it",0,"",0,"","",""
24914,0,249072875624075264,438310807,"Monsanto, pesticide companies have now spent more than $19 million to kill Prop. 37 http://t.co/DKDDcKJI",NULL,"TruthSupport",NULL,NULL,NULL,NULL,0,"","2012-09-21 09:09:35",0,NULL,NULL,NULL,"dlvr.it",0,"",0,"","",""
27212,0,249072927302119424,273595457,"Monsanto, pesticide companies have now spent more than $19 million to kill Prop. 37 http://t.co/7fbY5mkH",NULL,"azureblade7",NULL,NULL,NULL,NULL,0,"","2012-09-21 09:09:48",0,NULL,NULL,NULL,"dlvr.it",0,"",0,"","",""
30180,0,249073387719245824,771907878,"RT @_Anonymiss_: #Monsanto, pesticide companies have now spent more than $19 million to kill Prop. 37 ~ http://t.co/KUhrmNkM",NULL,"AcampadaDuesInt",NULL,NULL,NULL,NULL,0,"","2012-09-21 09:11:37",9,NULL,NULL,NULL,"Twitter for Android",0,"",0,"","","_Anonymiss_"
25633,0,249073711129456640,612389054,"RT @_Anonymiss_: #Monsanto, pesticide companies have now spent more than $19 million to kill Prop. 37 ~ http://t.co/KUhrmNkM",NULL,"AnonymousDecoy",NULL,NULL,NULL,NULL,0,"","2012-09-21 09:12:54",10,NULL,NULL,NULL,"Twitter for Android",0,"",0,"","","_Anonymiss_"
26446,0,249074184301445121,608931014,"RT @_Anonymiss_: #Monsanto, pesticide companies have now spent more than $19 million to kill Prop. 37 ~ http://t.co/KUhrmNkM",NULL,"RareAirPierre",NULL,NULL,NULL,NULL,0,"","2012-09-21 09:14:47",11,NULL,NULL,NULL,"Twitter for iPhone",0,"",0,"","","_Anonymiss_"
29460,0,249074859177541632,713988188,"Monsanto, pesticide companies have now spent more than $19 million to kill Prop. 37 http://t.co/1n7RSVnc",NULL,"SeekNatural",NULL,NULL,NULL,NULL,0,"","2012-09-21 09:17:28",0,NULL,NULL,NULL,"Sprout Social",0,"",0,"","",""
29461,0,249078101726875648,236229824,"New post: Monsanto, pesticide companies have now spent more than $19 million to kill Prop. 37 http://t.co/PKopyD9L",NULL,"conspiracyindex",NULL,NULL,NULL,NULL,0,"","2012-09-21 09:30:21",0,NULL,NULL,NULL,"Conspiracy Index WP",0,"",0,"","",""
25635,0,249079077925961728,771167952,"Monsanto, pesticide companies have now spent more than $19 million to kill Prop. 37 The latest campaign finance disclosure records releas",NULL,"EnergyTesting",NULL,NULL,NULL,NULL,0,"","2012-09-21 09:34:14",0,NULL,NULL,NULL,"web",0,"",0,"","",""
26447,0,249080019584958464,242418860,"Monsanto, empresas de plaguicidas ahora han gastado más de $19 millones para matar Prop. 37:  Los registros de d... http://t.co/dtUcQ2Yq",NULL,"iberonat",NULL,NULL,NULL,NULL,0,"","2012-09-21 09:37:59",0,NULL,NULL,NULL,"twitterfeed",0,"",0,"","",""
27949,0,249081034413580288,148039905,"Monsanto, pesticide companies have now spent more than $19 million to kill Prop. 37 http://t.co/IbQarX5W",NULL,"Blog_health",NULL,NULL,NULL,NULL,0,"","2012-09-21 09:42:00",0,NULL,NULL,NULL,"FriendFeed",0,"",0,"","",""
30182,0,249081092752166912,255507984,"Monsanto, pesticide companies have now spent more than $19 million to kill Prop. 37: Ethan A. Huff | M... http://t.co/wvYkwUFb #p2 #tcot",NULL,"MaosFemaCamp",NULL,NULL,NULL,NULL,0,"","2012-09-21 09:42:14",0,NULL,NULL,NULL,"twitterfeed",0,"",0,"","",""
26448,0,249082881643786240,467937132,"\"@Intelwar: Monsanto, pesticide companies have now spent more than $19 million to kill Prop. 37 http://t.co/ZJsZ6sEL\"",NULL,"joydiver",NULL,NULL,NULL,NULL,0,"","2012-09-21 09:49:21",0,NULL,NULL,NULL,"Twitter for Android",0,"",0,"","",""
30183,0,249084615862661120,60570706,"Monsanto, pesticide companies have now spent more than $19 million to kill Prop. 37 - ...",NULL,"Easy_Branches",NULL,NULL,NULL,NULL,0,"","2012-09-21 09:56:14",0,NULL,NULL,NULL,"Daily World News",0,"",0,"","",""
27950,0,249085079069011968,273595457,"Monsanto, pesticide companies have now spent more than $19 million to kill Prop. 37 http://t.co/2EdYB7sV",NULL,"azureblade7",NULL,NULL,NULL,NULL,0,"","2012-09-21 09:58:05",0,NULL,NULL,NULL,"dlvr.it",0,"",0,"","",""
25636,0,249085309634101249,105231853,"Monsanto, pesticide companies have now spent more than $19 million to kill Prop. 37 http://t.co/vUZFbpc6 via @HealthRanger",NULL,"ChoraiiTammas",NULL,NULL,NULL,NULL,0,"","2012-09-21 09:59:00",0,NULL,NULL,NULL,"Tweet Button",0,"",0,"","",""
27951,0,249085781321342976,99823172,"New Post : Monsanto, pesticide companies have now spent more than $19 million to kill Prop. 37 http://t.co/5YPj3UVD",NULL,"JeffsHealthNews",NULL,NULL,NULL,NULL,0,"","2012-09-21 10:00:52",0,NULL,NULL,NULL,"jeffshealthyliving",0,"",0,"","",""
